country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_farm,abs_reason_other,abs_reason_in_playground,abs_reason_market,abs_reason_school,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_others,nc_reason_too_many_rnd,nc_reason_vaccines_safety,nc_reason_covid_19,nc_reason_no_felt_need,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CAE,EXTREME NORD,MAKARY,CAM-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-23T00:00:00Z,2024-10-27,2024-10-28,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MAKARY,CAM-2024-sNID-01_nOPV,nOPV2,Rnd1,22,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,32,28,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAKARY,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,24,36,60,24,35,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,EXTREME NORD,MAKARY,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-29T00:00:00Z,2025-06-02,2025-06-03,31,29,60,28,29,57,3,Pass,high,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CAE,EXTREME NORD,MAKARY,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,21,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,34,26,60,32,25,57,3,Pass,high,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
CAE,EXTREME NORD,MAKARY,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,33,27,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CAE,EXTREME NORD,MAKARY,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,21,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,21,39,60,20,38,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAKARY,CENBLOCK,nOPV2,Rnd1,21,2022-05-14T00:00:00Z,2022-05-18,2022-05-19,29,31,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CAE,EXTREME NORD,MAKARY,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAKARY,NID_LID_preventive,,Rnd1,21,2021-05-09T00:00:00Z,2021-05-13,2021-12-05,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MAKARY,nOPV2022,nOPV2,MOPUP,21,2022-09-07T00:00:00Z,2022-09-11,2022-10-11,33,27,60,32,26,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 1,BERTOUA,nOPV2,Rnd1,20,2020-09-19T00:00:00Z,2020-09-23,2020-09-24,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 1,BERTOUA,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,27,33,60,27,32,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 1,CAM-2023-05-01_nOPV,nOPV2,Rnd1,20,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,23,37,60,22,35,57,3,Pass,high,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
CAE,EXTREME NORD,MAROUA 1,CAM-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-23T00:00:00Z,2023-06-27,2023-06-28,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 1,CAM-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-01T00:00:00Z,2024-03-05,2024-03-06,33,27,60,31,26,57,3,Pass,high,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.33,66.67,0,0,0,0,0,0.05
CAE,EXTREME NORD,MAROUA 1,CAM-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-23T00:00:00Z,2024-10-27,2024-10-28,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 1,CAM-2024-sNID-01_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,28,32,60,27,31,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 1,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,32,28,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 1,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,20,2025-05-29T00:00:00Z,2025-06-02,2025-06-03,32,28,60,28,25,53,7,Fail,moderate,0,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,42.86,0,0.12
CAE,EXTREME NORD,MAROUA 1,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,21,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,28,32,60,28,30,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 1,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,29,31,60,29,30,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 1,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,20,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,37,23,60,36,23,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 1,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,36,24,60,35,23,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 1,EXNORD,nOPV2,Rnd1,21,2022-05-19T00:00:00Z,2022-05-23,2022-05-23,26,34,60,24,34,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 1,NID_LID_preventive,,Rnd1,21,2021-05-09T00:00:00Z,2021-05-13,2021-12-05,36,24,60,28,17,45,15,Fail,poor,0,6,8,0,0,0,1,0,2,1,0,1,4,0,0,0,0,0,0,0,0,0,0,40,53.33,0,0,0,6.67,0.25
CAE,EXTREME NORD,MAROUA 2,BERTOUA,nOPV2,Rnd1,12,2020-09-19T00:00:00Z,2020-09-23,2020-09-26,29,31,60,26,28,54,6,Fail,moderate,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0.1
CAE,EXTREME NORD,MAROUA 2,BERTOUA,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,29,31,60,29,29,58,2,Pass,high,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 2,CAM-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 2,CAM-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-23T00:00:00Z,2023-06-27,2023-06-28,27,33,60,26,31,57,3,Pass,high,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
CAE,EXTREME NORD,MAROUA 2,CAM-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-01T00:00:00Z,2024-03-05,2024-03-06,22,38,60,20,36,56,4,Fail,moderate,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0.07
CAE,EXTREME NORD,MAROUA 2,CAM-2024-10-01_nOPV,nOPV2,Rnd1,22,2024-10-23T00:00:00Z,2024-10-27,2024-10-28,36,24,60,36,23,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 2,CAM-2024-sNID-01_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,26,32,58,2,Pass,high,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 2,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 2,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-29T00:00:00Z,2025-06-02,2025-06-03,26,34,60,26,32,58,2,Pass,high,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,50,0,50,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 2,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,21,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,29,31,60,28,28,56,4,Fail,moderate,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,0.07
CAE,EXTREME NORD,MAROUA 2,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 2,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,21,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 2,CENBLOCK,nOPV2,Rnd1,21,2022-05-14T00:00:00Z,2022-05-18,2022-05-20,37,23,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MAROUA 2,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-08-07,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 2,NID_LID_preventive,,Rnd1,21,2021-05-09T00:00:00Z,2021-05-13,2021-12-05,26,34,60,26,32,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 3,BERTOUA,nOPV2,Rnd1,21,2020-09-19T00:00:00Z,2020-09-23,2020-09-24,31,29,60,26,26,52,8,Fail,moderate,1,3,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,12.5,37.5,25,0,0,25,0,0.13
CAE,EXTREME NORD,MAROUA 3,BERTOUA,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 3,CAM-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 3,CAM-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-23T00:00:00Z,2023-06-27,2023-06-28,20,40,60,19,38,57,3,Pass,high,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
CAE,EXTREME NORD,MAROUA 3,CAM-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-01T00:00:00Z,2024-03-05,2024-03-06,19,41,60,16,38,54,6,Fail,moderate,1,1,2,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,16.67,16.67,33.33,16.67,16.67,0,0,0.1
CAE,EXTREME NORD,MAROUA 3,CAM-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-23T00:00:00Z,2024-10-27,2024-10-28,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 3,CAM-2024-sNID-01_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MAROUA 3,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 3,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-29T00:00:00Z,2025-06-02,2025-06-03,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MAROUA 3,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,21,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,26,34,60,25,31,56,4,Fail,moderate,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,25,0.07
CAE,EXTREME NORD,MAROUA 3,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,35,25,60,35,24,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CAE,EXTREME NORD,MAROUA 3,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,23,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,26,34,60,25,32,57,3,Pass,high,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
CAE,EXTREME NORD,MAROUA 3,CENBLOCK,nOPV2,Rnd1,21,2022-05-14T00:00:00Z,2022-05-18,2022-05-21,33,27,60,27,22,49,11,Fail,poor,0,3,3,0,1,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.27,27.27,0,9.09,36.36,0,0.18
CAE,EXTREME NORD,MAROUA 3,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-08-07,25,35,60,24,34,58,2,Pass,high,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.03
CAE,EXTREME NORD,MAROUA 3,NID_LID_preventive,,Rnd1,21,2021-05-09T00:00:00Z,2021-05-13,2021-12-05,28,32,60,14,17,31,29,Fail,very poor,1,0,2,0,0,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.45,0,6.9,0,0,89.66,0,0.48
CAE,EXTREME NORD,MERI,BERTOUA,nOPV2,Rnd1,12,2020-09-19T00:00:00Z,2020-09-23,2020-09-24,36,24,60,33,24,57,3,Pass,high,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CAE,EXTREME NORD,MERI,BERTOUA,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-23T00:00:00Z,2023-06-27,2023-06-28,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2024-02-01_nOPV,nOPV2,Rnd1,21,2024-03-01T00:00:00Z,2024-03-05,2024-03-06,28,32,60,19,24,43,17,Fail,poor,0,2,1,0,1,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.76,5.88,0,5.88,17.65,58.82,0.28
CAE,EXTREME NORD,MERI,CAM-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-23T00:00:00Z,2024-10-27,2024-10-28,29,31,60,29,27,56,4,Fail,moderate,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.07
CAE,EXTREME NORD,MERI,CAM-2024-sNID-01_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-29T00:00:00Z,2025-06-02,2025-06-03,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,21,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CAE,EXTREME NORD,MERI,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,21,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,23,37,60,22,36,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
CAE,EXTREME NORD,MERI,CENBLOCK,nOPV2,Rnd1,21,2022-05-14T00:00:00Z,2022-05-18,2022-05-19,30,30,60,29,29,58,2,Pass,high,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MERI,CENBLOCK,nOPV2,Rnd2,21,2022-06-03T00:00:00Z,2022-06-07,2022-07-07,34,26,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
CAE,EXTREME NORD,MERI,ExtNord2023,nOPV2,Rnd0,21,2022-12-29T00:00:00Z,2023-01-02,2023-02-02,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MERI,NID_LID_preventive,,Rnd1,21,2021-05-09T00:00:00Z,2021-05-13,2021-12-05,26,34,60,25,33,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MINDIF,BERTOUA,nOPV2,Rnd1,11,2020-09-19T00:00:00Z,2020-09-23,2020-09-24,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MINDIF,BERTOUA,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,34,26,60,33,26,59,1,Pass,high,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0.02
CAE,EXTREME NORD,MINDIF,CAM-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,37,23,60,36,22,58,2,Pass,high,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CAE,EXTREME NORD,MINDIF,CAM-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-23T00:00:00Z,2023-06-27,2023-06-28,35,25,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MINDIF,CAM-2024-02-01_nOPV,nOPV2,Rnd1,20,2024-03-01T00:00:00Z,2024-03-05,2024-03-06,36,24,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CAE,EXTREME NORD,MINDIF,CAM-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-23T00:00:00Z,2024-10-27,2024-10-28,34,26,60,31,25,56,4,Fail,moderate,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.07
CAE,EXTREME NORD,MINDIF,CAM-2024-sNID-01_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MINDIF,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-04-24T00:00:00Z,2025-04-28,2025-04-29,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MINDIF,CAM-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-05-29T00:00:00Z,2025-06-02,2025-06-03,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE,EXTREME NORD,MINDIF,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd1,21,2025-12-04T00:00:00Z,2025-12-08,2025-12-09,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MINDIF,CAM-2025-11-01_n_bOPV_sNID,bOPV,Rnd2,21,2026-02-12T00:00:00Z,2026-02-16,2026-02-17,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CAE,EXTREME NORD,MINDIF,CAM-2026-03_nOPV_sNID,nOPV2,Rnd1,21,2026-04-23T00:00:00Z,2026-04-27,2026-04-28,28,32,60,27,31,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
