country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child,nc_reason_covid_19,nc_reason_nopvconcern,year,missed_child,r_security,r_childnotborn,care_giver_informed_sia,tot_r,prct_r_childnotborn,prct_r_security
RDC,KWILU,BANDUNDU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,24,36,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,BULUNGU,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,36,2024-12-05,2024-12-09,2024-12-10,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.03,0,,,,,,,,,
RDC,KWILU,BULUNGU,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,16,2025-08-28,2025-09-01,2025-09-02,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,BULUNGU,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,19,2025-11-13,2025-11-17,2025-11-18,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,BULUNGU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,9,2026-04-16,2026-04-20,2026-04-21,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,BULUNGU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,19,2026-06-14,2026-06-18,2026-06-19,29,31,60,29,30,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.02,0,,,,,,,,,
RDC,KWILU,DJUMA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,21,2024-12-05,2024-12-09,2024-12-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,DJUMA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,26,34,60,24,34,58,2,Pass,high,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.03,0,,,,,,,,,
RDC,KWILU,DJUMA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,GUNGU,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,21,2024-12-05,2024-12-09,2024-12-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,GUNGU,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,GUNGU,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,GUNGU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,24,36,60,23,35,58,2,Pass,high,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0.03,0,,,,,,,,,
RDC,KWILU,GUNGU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,29,31,60,28,31,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0.02,0,,,,,,,,,
RDC,KWILU,IDIOFA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,9,2024-12-05,2024-12-09,2024-12-10,36,24,60,34,21,55,5,Fail,moderate,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,20,20,0,0,60,0,0.08,0,,,,,,,,,
RDC,KWILU,IDIOFA,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,19,2025-08-28,2025-09-01,2025-09-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,IDIOFA,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,IDIOFA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,IDIOFA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,IPAMU,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,18,2024-12-05,2024-12-09,2024-12-10,26,34,60,25,34,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,IPAMU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,IPAMU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKONGO,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKONGO,DRC-2025-11-01_n-bOPV_NID,nOPV2 & bOPV,Rnd1,14,2025-11-27,2025-11-27,2025-11-29,22,28,50,22,28,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100,0.2,0,,,,,,,,,
RDC,KWILU,KIKONGO,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKONGO,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,20,2026-04-16,2026-04-20,2026-04-21,35,25,60,34,24,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,50,0,0,0,50,0.03,0,,,,,,,,,
RDC,KWILU,KIKONGO,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,29,31,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,KIKWIT NORD,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,21,2024-12-05,2024-12-09,2024-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKWIT NORD,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,33,27,60,33,26,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,100,0,0,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,KIKWIT NORD,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKWIT NORD,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,29,31,60,29,29,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,0,0,0,50,0.03,0,,,,,,,,,
RDC,KWILU,KIKWIT NORD,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKWIT SUD,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,18,2024-12-05,2024-12-09,2024-12-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKWIT SUD,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,28,32,60,28,31,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0.02,0,,,,,,,,,
RDC,KWILU,KIKWIT SUD,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKWIT SUD,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,18,2026-04-16,2026-04-20,2026-04-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIKWIT SUD,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,17,2026-06-14,2026-06-18,2026-06-19,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,KIMPUTU,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,21,2024-12-05,2024-12-09,2024-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIMPUTU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,17,2026-04-16,2026-04-20,2026-04-21,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KIMPUTU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,19,2026-06-14,2026-06-18,2026-06-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KINGANDU,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,21,2024-12-05,2024-12-09,2024-12-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KINGANDU,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KINGANDU,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,18,2025-11-13,2025-11-17,2025-11-18,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KINGANDU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KINGANDU,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KOSHIBANDA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,9,2024-12-05,2024-12-09,2024-12-10,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KOSHIBANDA,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KOSHIBANDA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,9,2026-04-16,2026-04-20,2026-04-21,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,KOSHIBANDA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,9,2026-06-14,2026-06-18,2026-06-19,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,LUSANGA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,18,2024-12-05,2024-12-09,2024-12-10,23,27,50,23,26,49,11,Fail,poor,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9.09,0,0,0,90.91,0.22,0,,,,,,,,,
RDC,KWILU,LUSANGA,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,29,31,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,LUSANGA,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,34,26,60,34,25,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.02,0,,,,,,,,,
RDC,KWILU,LUSANGA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,LUSANGA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MASI MANIMBA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,19,2024-12-05,2024-12-09,2024-12-10,24,26,50,24,26,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100,0.2,0,,,,,,,,,
RDC,KWILU,MASI MANIMBA,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,MASI MANIMBA,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,21,2025-11-13,2025-11-17,2025-11-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MASI MANIMBA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,29,31,60,28,30,58,2,Pass,high,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,50,0,0,0,50,0.03,0,,,,,,,,,
RDC,KWILU,MASI MANIMBA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,27,33,60,26,32,58,2,Pass,high,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,50,0,0,50,0,0,0.03,0,,,,,,,,,
RDC,KWILU,MOANZA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,9,2024-12-05,2024-12-09,2024-12-10,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,MOANZA,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,21,2025-08-28,2025-09-01,2025-09-02,27,33,60,26,31,57,3,Pass,high,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,66.67,0,0,33.33,0,0.05,0,,,,,,,,,
RDC,KWILU,MOANZA,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,20,2025-11-13,2025-11-17,2025-11-18,32,28,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,MOANZA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MOANZA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,17,2026-06-14,2026-06-18,2026-06-19,30,30,60,30,29,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,100,0,0,0.02,0,,,,,,,,,
RDC,KWILU,MOKALA,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,24,2024-12-05,2024-12-09,2024-12-10,37,23,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,100,0,0,0,0,0.02,0,,,,,,,,,
RDC,KWILU,MOKALA,DRC-2025-11-01_n-bOPV_NID,nOPV2 & bOPV,Rnd1,8,2025-11-27,2025-11-27,2025-11-30,19,31,50,19,31,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100,0.2,0,,,,,,,,,
RDC,KWILU,MOKALA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,26,34,60,26,33,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.02,0,,,,,,,,,
RDC,KWILU,MOKALA,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,21,2026-06-14,2026-06-18,2026-06-19,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MOSANGO,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,12,2025-08-28,2025-09-01,2025-09-02,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MOSANGO,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,4,2025-11-13,2025-11-25,2025-11-25,3,7,10,0,0,0,60,Fail,very poor,0,10,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,16.67,0,0,0,0,83.33,6,0,,,,,,,,,
RDC,KWILU,MOSANGO,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,21,2026-04-16,2026-04-20,2026-04-21,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MOSANGO,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,26,2026-06-14,2026-06-18,2026-06-19,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MUKEDI,DRC-2024-10-01_B_nOPV,nOPV2 & bOPV,Rnd2,14,2024-12-05,2024-12-09,2024-12-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MUKEDI,DRC-2025-06-01_nOPV_NID,nOPV2 & bOPV,Rnd1,9,2025-08-28,2025-09-01,2025-09-02,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
RDC,KWILU,MUKEDI,DRC-2025-11-01_n-bOPV_NID,nOPV2 & bOPV,Rnd1,3,2025-11-27,2025-11-27,2025-11-27,19,11,30,19,11,30,30,Fail,very poor,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100,1,0,,,,,,,,,
RDC,KWILU,MUKEDI,DRC-2025-11-01_n-BOPV_sNID,nOPV2 & bOPV,Rnd1,9,2025-11-13,2025-11-17,2025-11-18,34,26,60,33,26,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.02,0,,,,,,,,,
RDC,KWILU,MUKEDI,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd1,9,2026-04-16,2026-04-20,2026-04-21,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.02,0,,,,,,,,,
RDC,KWILU,MUKEDI,DRC-2026-03-NID_bOPV-nOPV,nOPV2 & bOPV,Rnd2,13,2026-06-14,2026-06-18,2026-06-19,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,100,0,0.02,0,,,,,,,,,
RDC,KWILU,MUNGINDU,DRC-2025-11-01_n-bOPV_NID,nOPV2 & bOPV,Rnd1,8,2025-11-27,2025-11-27,2025-11-29,31,19,50,31,19,50,10,Fail,poor,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,100,0.2,0,,,,,,,,,
